customer_id,legacy_code,customer_name,owner_name,role,channel,parent_customer_id,state,state_clean,district,city,pincode,route_type,sales_rep_id,territory,gstin,mobile,onboarded_date,credit_limit,payment_terms_days,current_status,status_profile_for_eval,data_quality_note
PIDOUT000037,PID-24350,Sri Bala Hardware,Revathi Shetty,retail_outlet,Sanitary,PIDDLR001081,Karnataka,Karnataka,Kalaburagi,Kalaburagi,296431,Highway,SR052,KA-East-3,29SDCFQKD7OK1Z3,NA,28/03/2023,50000,21,New,lost,territory changed FY25
PIDOUT000038,PID-91190,Prime Meena Hardware,Lokesh Naidu,retail_outlet,Sanitary,PIDDLR000710,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,372384,Hill route,SR106,AP-North-8,37R2IB7EBPU21Z6,0,2025-11-02,750000,15,Inactive,stable,territory changed FY25
PIDOUT000039,PID-35696,Prime Karthik Paints,Deepak Rao,retail_outlet,Sanitary,PIDDLR000992,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,372909,Agri belt,SR077,AP-East-4,373FRD5L4QGA1Z1,8202985346,03/16/2022,250000,7,Active,erratic,
PIDOUT000040,PID-17805,Sree Senthil Mart,Lakshmi Das,retail_outlet,Tile shop,PIDDLR001023,Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,331702,Delta,SR128,TN-South-4,Applied,6487421275,2019-11-29,750000,0,Active,stable,GST pending
PIDOUT000041,PID-14254,Murugan Venkatesh Agro,Suresh Pillai,retail_outlet,Lumber,PIDDLR000356,Tamil Nadu,Tamil Nadu,Cuddalore,Cuddalore,335308,Metro,SR070,TN-East-5,URD,6917970132,2021-06-07,750000,21,Active,stable,phone shared by two outlets
PIDOUT000042,PID-38657,MAHALAKSHMI PRAKASH HARDWARE,Ganesh Patil,retail_outlet,PKD,PIDDLR000391,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,378191,Tier2,SR054,AP-Central-3,37VE3QWHA5JH1Z7,7939921709,2017-01-26,0,0,Active,stable,manual code from distributor sheet
PIDOUT000043,PID-95408,Modern Irfan Services,Naveen Nair,retail_outlet,Paint shop,PIDDLR000312,Karnataka,Karnataka,Udupi,Udupi,299100,Delta,SR034,KA-West-4,29VQ9A64TCCM1Z9,7050907063,2021-11-29,400000,0,Active,declining,territory changed FY25
PIDOUT000044,PID-58043,City Anand Hardware,Irfan Iyer,retail_outlet,Sanitary,PIDDLR000659,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,379731,Rural,SR016,AP-East-7,37WOY9TLQYF41Z9,7127588284,2020-08-07,250000,30,Inactive,new,phone shared by two outlets
PIDOUT000045,PID-42981,United Naveen Hardware,Arun Kumar,retail_outlet,PKD,PIDDLR000573,Telangana,Telangana,Mahbubnagar,Mahbubnagar,363784,Agri belt,SR135,TS-South-8,URD,9489329269,2022-12-02,750000,45,Active,lost,phone shared by two outlets
PIDOUT000046,PID-20504,Royal Arun Agencies,Priya Kumar,retail_outlet,Tile shop,PIDDLR001000,AP,Andhra Pradesh,Visakhapatnam,Visakhapatnam,373031,Delta,SR053,AP-South-7,37DPTJDKQYG11Z4,9072248783,2020-12-31,50000,30,Active,stable,duplicate name in old ERP
PIDOUT000047,PID-60030,New Irfan Hardware Ltd,Prakash Prasad,retail_outlet,Lumber,PIDDLR000758,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,374845,Rural,SR036,AP-North-5,373ADSSWOUNZ1Z4,6157114216,2022-05-05,250000,0,Inactive,credit_watch,phone shared by two outlets
PIDOUT000048,PID-87781,United Ganesh Hardware,Karthik Prasad,retail_outlet,Lumber,PIDDLR001063,Telangana,Telangana,Nizamabad,Nizamabad,361523,Coastal,SR147,TS-North-5,36218UCU7KLX1Z7,7989554507,2017-12-27,50000,0,Active,growing,GST pending
PIDOUT000049,PID-82192,Sree Sowmya Services,Rafiq Rao,retail_outlet,Paint shop,PIDDLR000330,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,338655,Tier2,SR114,TN-Central-8,33RVG9H1YA8B1Z3,6116681791,12/25/2019,1200000,45,Inactive,declining,
PIDOUT000050,PID-85396,Balaji Hari Hardware,Meena Reddy,retail_outlet,PKD,PIDDLR000532,KA,Karnataka,Davanagere,Davanagere,294484,Delta,SR055,KA-East-4,URD,9785892169,2022-11-04,250000,30,Active,stable,phone shared by two outlets
PIDOUT000051,N/A,Metro Naveen Distributors,Jagan Reddy,retail_outlet,Tile shop,PIDDLR000683,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,333109,Tier2,SR125,TN-South-8,URD,7590360458,2023-03-26,50000,0,Active,stable,duplicate name in old ERP
PIDOUT000052,PID-53649,Mahalakshmi Geetha Depot,Jagan Das,retail_outlet,Lumber,PIDDLR000998,Tamil Nadu,Tamil Nadu,Erode,Erode,331470,Hill route,SR074,TN-West-1,338LM11S8YVR1Z2,6433395269,2022-06-06,100000,45,Active,new,duplicate name in old ERP
PIDOUT000053,PID-30774,Royal Deepak Agro,Lokesh Naidu,retail_outlet,PKD,PIDDLR000601,KERALA,Kerala,Ernakulam,Kochi,322351,Agri belt,SR121,KL-North-8,328U6E1JQT7W1Z2,9809419603,2019-08-18,1200000,15,Active,stable,GST pending
PIDOUT000054,PID-25234,Modern Farida Stores,Hari Shetty,retail_outlet,Tile shop,PIDDLR000901,Karnataka,Karnataka,Mysuru,Mysuru,291872,Coastal,SR070,KA-Central-6,294SY63WSZTS1Z2,9218561128,2025-04-26,250000,45,Active,stable,phone shared by two outlets
PIDOUT000055,PID-91451,Star Manoj Tyres,Revathi Acharya,retail_outlet,Tile shop,PIDDLR000497,Telangana,Telangana,Suryapet,Suryapet,361140,Construction,SR128,TS-East-9,36NG3TLYVED41Z2,9303844272,2021-04-02,0,15,Blocked,stable,manual code from distributor sheet
PIDOUT000056,PID-19765,Sree Naveen Hardware,Farida Rao,retail_outlet,Sanitary,PIDDLR000104,Telangana,Telangana,Nalgonda,Nalgonda,365752,Construction,SR111,TS-East-8,36J9N37A5XVA1Z1,7228210312,2022-02-27,75000,45,Active,stable,territory changed FY25
PIDOUT000057,PID-49705,Ganesh Bala Fertilisers,Irfan Nair,retail_outlet,Hardware,PIDDLR000432,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,378862,Metro,SR129,AP-North-2,37MDKF30ITVB1Z1,8976441431,2021-09-24,50000,30,Active,stable,phone shared by two outlets
PIDOUT000058,PID-72535,Vijaya Lokesh Hardware,Deepak Nair,retail_outlet,Lumber,PIDDLR000988,Karnataka,Karnataka,Kalaburagi,Kalaburagi,293436,Construction,SR009,KA-East-7,294KO7TPRI0D1Z9,7617550293,2017-02-12,0,30,Active,credit_watch,manual code from distributor sheet
PIDOUT000059,PID-94539,New Kavya Hardware,Arun Gowda,retail_outlet,Hardware,PIDDLR000494,Karnataka,Karnataka,Shivamogga,Shivamogga,292336,Hill route,SR112,KA-North-9,295ZTH4R2KRL1Z9,6243848546,2020-08-09,0,45,Active,stable,territory changed FY25
PIDOUT000060,PID-32540,Mahalakshmi Rafiq Hardware Main,Ganesh Shetty,retail_outlet,Sanitary,PIDDLR000813,Karnataka,Karnataka,Mysuru,Mysuru,292827,Metro,SR115,KA-North-9,29W2CNXUUXVI1Z1,9191653130,2020-08-23,250000,21,Watch,growing,phone shared by two outlets
PIDOUT000061,PID-62184,Balaji Kavya Hardware,Kavya Varma,retail_outlet,Tile shop,PIDDLR000246,Telangana,Telangana,Khammam,Khammam,366790,Hill route,SR125,TS-West-7,36TMM5EJQ3SX1Z9,6259900638,2022-06-27,75000,15,Active,erratic,GST pending
PIDOUT000062,PID-71567,VIJAYA RAFIQ CHEMICALS,Geetha Prasad,retail_outlet,Paint shop,PIDDLR000341,Telangana,Telangana,Hyderabad,Hyderabad,364973,Industrial,SR109,TS-West-3,36IVXYKTFI6H1Z5,9524805745,2019-12-26,400000,60,Active,stable,manual code from distributor sheet
PIDOUT000063,PID-57983,Modern Kavya Hardware Ltd,Manoj Pillai,retail_outlet,Tile shop,PIDDLR000854,Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,332823,Tier2,SR125,TN-East-3,33X2IMFT54SV1Z2,6414227147,2023-11-23,250000,21,Active,stable,duplicate name in old ERP
PIDOUT000064,PID-61324,Prime Naveen Associates,Venkatesh Menon,retail_outlet,Lumber,PIDDLR000570,Telangana,Telangana,Hyderabad,Hyderabad,364542,Construction,SR104,TS-South-4,36TQ4XA4VMRP1Z4,9051647915,2021-06-26,150000,45,Active,stable,manual code from distributor sheet
PIDOUT000065,PID-92733,Kaveri Geetha Distributors,Arun Patil,retail_outlet,Lumber,PIDDLR000967,KARNATAKA,Karnataka,Raichur,Raichur,299409,Delta,SR016,KA-East-6,29EB76W1ZLY01Z4,9539884659,2018-11-20,400000,45,New,stable,territory changed FY25
PIDOUT000066,PID-67434,City Lakshmi Hardware,Yusuf Pillai,retail_outlet,Sanitary,,Tamilnadu,Tamil Nadu,Thanjavur,Thanjavur,334524,Highway,SR103,TN-East-5,330PAQSDNR6C1Z9,8910094950,2023-06-19,0,15,Active,seasonal,
PIDOUT000067,PID-22305,Star Suresh Hardware,Manoj Prasad,retail_outlet,Tile shop,PIDDLR000670,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,377870,Metro,SR035,AP-Central-1,37R91V8Z20LF1Z6,6485962201,27-Apr-19,50000,30,Active,declining,duplicate name in old ERP
PIDOUT000068,null,Vijaya Kavya Hardware,Sowmya Reddy,retail_outlet,PKD,,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,296461,Hill route,SR059,KA-Central-1,29B8JJ0HQXRP1Z2,6011696353,04/28/2023,100000,15,Inactive,stable,duplicate name in old ERP
PIDOUT000069,-,Metro Arun Hardware,Priya Naidu,retail_outlet,Lumber,PIDDLR000500,Tamil Nadu,Tamil Nadu,Chennai,Chennai,338359,Industrial,SR115,TN-West-9,33N00ZYNQH8A1Z4,6395002623,17/08/2020,400000,45,Active,lost,
PIDOUT000070,PID-99370,Ganesh Senthil Hardware,Hari Khan,retail_outlet,Paint shop,PIDDLR000134,TELANGANA,Telangana,Warangal,Warangal,362901,Hill route,SR024,TS-North-5,36SDKRHKVGMY1Z1,9180541538,2021-03-14,1200000,30,Active,credit_watch,manual code from distributor sheet
PIDOUT000071,PID-90223,Vijaya Senthil Hardware,Naveen Reddy,retail_outlet,Tile shop,PIDDLR000222,KA,Karnataka,Dakshina Kannada,Mangaluru,291443,Coastal,SR018,KA-West-6,NA,9549944328,2024-10-02,150000,30,Blocked,seasonal,duplicate name in old ERP
PIDOUT000072,PID-15426,Modern Yusuf Stores,Bala Menon,retail_outlet,Sanitary,,Karnataka,Karnataka,Dharwad,Hubballi,296416,Delta,SR146,KA-Central-2,29S9TRCON67K1Z8,8345670850,2023-01-11,150000,0,Active,seasonal,territory changed FY25
PIDOUT000073,PID-17666,Kaveri Geetha Hardware & Co,Suresh Varma,retail_outlet,Sanitary,PIDDLR000648,Tamil Nadu,Tamil Nadu,Krishnagiri,Hosur,332707,Agri belt,SR058,TN-South-3,3316SIEG9TBS1Z1,7640997557,2017-05-03,75000,15,Watch,erratic,manual code from distributor sheet
PIDOUT000074,,Prime Anand Hardware,Lokesh Babu,retail_outlet,Tile shop,,Tamil Nadu,Tamil Nadu,Salem,Salem,332162,Metro,SR138,TN-Central-3,330HW0QC384W1Z9,9457272215,2021-07-08,75000,60,Blocked,lost,territory changed FY25
PIDOUT000075,PID-28711,Royal Revathi Depot,Rafiq Prasad,retail_outlet,Hardware,PIDDLR000326,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,338399,Delta,SR122,TN-South-9,3360T4S5SNV81Z6,8263029728,2025-09-06,750000,45,Watch,declining,manual code from distributor sheet
PIDOUT000076,PID-84836,Metro Lokesh Distributors,Priya Acharya,retail_outlet,Tile shop,PIDDLR001044,Karnataka,Karnataka,Mysuru,Mysuru,293177,Construction,SR068,KA-West-6,29YIR5BT924H1Z5,9913415102,2019-03-31,50000,15,Active,stable,duplicate name in old ERP
PIDOUT000077,PID-70171,Star Venkatesh Distributors,Senthil Kumar,retail_outlet,Lumber,PIDDLR000334,Tamilnadu,Tamil Nadu,Krishnagiri,Hosur,333824,Agri belt,SR104,TN-West-8,33PJ8NLC4KH51Z6,9265120880,2021-12-11,400000,30,Active,credit_watch,GST pending
PIDOUT000078,PID-70743,City Irfan Hardware,Sanjay Nair,retail_outlet,Lumber,PIDDLR000223,Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,335486,Delta,SR029,TN-North-3,33AR08B1R5PP1Z7,6824722484,2024-08-18,750000,21,Inactive,growing,duplicate name in old ERP
PIDOUT000079,NA,National Suresh Hardware,Suresh Kumar,retail_outlet,Sanitary,PIDDLR000747,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,335572,Construction,SR141,TN-Central-6,URD,7177798026,2021-10-23,50000,60,New,growing,manual code from distributor sheet
PIDOUT000080,PID-58361,Murugan Lakshmi Hardware,Lakshmi Reddy,retail_outlet,PKD,PIDDLR000605,Tamil Nadu,Tamil Nadu,Madurai,Madurai,338770,Highway,SR058,TN-South-5,33Y3J52K64LN1Z7,8666088830,2020-09-11,150000,45,Blocked,credit_watch,
PIDOUT000081,PID-28625,Royal Sowmya Hardware,Naveen Reddy,retail_outlet,Lumber,,Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,332727,Coastal,SR128,TN-East-4,33TC7VVGL97B1Z7,6405582913,18/08/2019,150000,60,Active,stable,manual code from distributor sheet
PIDOUT000082,PID-92304,Modern Chandra Enterprises,Meena Naidu,retail_outlet,Lumber,PIDDLR000210,Karnataka,Karnataka,Tumakuru,Tumakuru,295186,Rural,SR148,KA-East-8,29KR1DRTK5M01Z1,6717009912,06/16/2025,0,60,Inactive,stable,phone shared by two outlets
PIDOUT000083,NA,Shree Sanjay Hardware,Jagan Pillai,retail_outlet,Sanitary,PIDDLR000584,TS,Telangana,Adilabad,Adilabad,364114,Metro,SR082,TS-South-3,36ZIS3AMH8A21Z5,7305357775,2019-04-10,1200000,60,Active,seasonal,phone shared by two outlets
PIDOUT000084,PID-72805,Sri Prakash Hardware,Manoj Shetty,retail_outlet,Sanitary,PIDDLR000894,Puducherry,Puducherry,Karaikal,Karaikal,,Rural,SR025,PY-East-4,NA,6894092671,2019-08-14,75000,30,New,stable,duplicate name in old ERP
PIDOUT000085,PID-93886,Kaveri Anand Depot,Manoj Naidu,retail_outlet,Tile shop,PIDDLR001077,Tamil Nadu,Tamil Nadu,Tirunelveli,Tirunelveli,336228,Industrial,SR101,TN-Central-7,33FQNRJLU7VV1Z9,6581336972,2017-02-06,50000,7,Inactive,declining,phone shared by two outlets
PIDOUT000086,PID-30615,Mahalakshmi Ganesh Sales,Senthil Varma,retail_outlet,PKD,PIDDLR000178,Telangana,Telangana,Hyderabad,Hyderabad,368396,Hill route,SR010,TS-West-2,36W58YDCHP7U1Z2,8811238094,2019-02-14,75000,45,Active,growing,GST pending
PIDOUT000087,PID-98045,Balaji Ganesh Tyres,Venkatesh Prasad,retail_outlet,Tile shop,PIDDLR000766,Kerala,Kerala,Kozhikode,Kozhikode,322275,Delta,SR044,KL-East-2,URD,7825858789,2017-11-09,400000,21,Inactive,stable,
PIDOUT000088,PID-52699,Prime Jagan Hardware,Anand Nair,retail_outlet,Tile shop,PIDDLR000035,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,333383,Coastal,SR115,TN-Central-4,33TZ7IBMR15J1Z5,8307170871,2025-04-08,400000,0,Active,stable,territory changed FY25
PIDOUT000089,PID-74784,Royal Meena Hardware,Arun Kumar,retail_outlet,Paint shop,PIDDLR000452,Tamil Nadu,Tamil Nadu,Salem,Salem,NA,Construction,SR121,TN-Central-6,339QUITLEEVO1Z4,7810438535,2018-04-15,150000,7,Active,declining,duplicate name in old ERP
PIDOUT000090,PID-27809,Metro Irfan Agencies,Karthik Gowda,retail_outlet,Tile shop,PIDDLR000270,Karnataka,Karnataka,Davanagere,Davanagere,299800,Delta,SR106,KA-East-5,29J8F1WIOOLC1Z4,6370382103,2020-11-25,400000,21,Watch,stable,duplicate name in old ERP
PIDOUT000091,PID-81751,National Irfan Hardware,Hari Babu,retail_outlet,Sanitary,,Puducherry,Puducherry,Karaikal,Karaikal,345016,Highway,SR071,PY-North-5,NA,7552968463,2021-07-26,250000,45,Inactive,erratic,territory changed FY25
PIDOUT000092,null,Modern Chandra Enterprises,Meena Prasad,retail_outlet,Hardware,PIDDLR000066,Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,333708,Delta,SR020,TN-North-6,33IO63VNTOBZ1Z8,6663703643,2022-04-19,750000,7,Watch,stable,GST pending
PIDOUT000093,PID-68973,Kaveri Kavya Hardware,Bala Varma,retail_outlet,PKD,PIDDLR000180,Telangana,Telangana,Warangal,Warangal,364324,Hill route,SR085,TS-West-3,36YTME64I7UW1Z8,7497631655,2025-05-04,50000,30,Active,stable,GST pending
