customer_id,legacy_code,customer_name,owner_name,role,channel,parent_customer_id,state,state_clean,district,city,pincode,route_type,sales_rep_id,territory,gstin,mobile,onboarded_date,credit_limit,payment_terms_days,current_status,status_profile_for_eval,data_quality_note
CORDLR000038,COR-60867,Metro Prakash Distributors,Irfan Babu,dealer_distributor,Retailer,,Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,336431,Tier2,SR001,TN-North-8,33Z41GWFZH6B1Z9,6527183174,2017-05-12,50000,30,Active,declining,phone shared by two outlets
CORDLR000039,COR-89166,New Yusuf Agro,Jagan Varma,dealer_distributor,Distributor,,Telangana,Telangana,Nalgonda,Nalgonda,368987,Hill route,SR148,TS-Central-6,36NUUYX4DJ091Z2,8174342813,17/05/2023,1200000,45,Active,growing,GST pending
CORDLR000040,COR-67523,MODERN NAVEEN AGRO,Irfan Babu,dealer_distributor,Retailer,,TS,Telangana,Nizamabad,Nizamabad,367942,Tier2,SR044,TS-Central-7,,8847168666,2018-05-15,1200000,0,Active,seasonal,phone shared by two outlets
CORDLR000041,COR-52711,New Meena Sales,Geetha Prasad,dealer_distributor,Input shop,,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,373780,Highway,SR093,AP-South-2,37OVJRVCG1SK1Z4,6686759885,2019-05-29,250000,60,Active,growing,
CORDLR000042,COR-27932,Vijaya Sowmya Agro,Revathi Joseph,dealer_distributor,Cooperative,,Kerala,Kerala,Kottayam,Kottayam,329613,Agri belt,SR020,KL-Central-3,32MG230OI3K21Z7,7281895057,20/02/2024,750000,7,Active,lost,manual code from distributor sheet
CORDLR000043,COR-67205,National Manoj Agro,Naveen Iyer,dealer_distributor,Distributor,,Kerala,Kerala,Palakkad,Palakkad,329233,Tier2,SR082,KL-South-2,32R25J8P3DNE1Z4,8592221518,2023-08-17,1200000,21,New,declining,manual code from distributor sheet
CORDLR000044,COR-80810,Ganesh Karthik Fertilisers,Geetha Prasad,dealer_distributor,Retailer,,Tamil Nadu,Tamil Nadu,Vellore,Vellore,331245,Metro,SR026,TN-North-8,33OF9MROQA6A1Z5,7178565460,2021-04-02,0,60,Active,stable,manual code from distributor sheet
CORDLR000045,COR-63365,United Karthik Agro,Bala Naidu,dealer_distributor,Retailer,,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,376789,Highway,SR035,AP-South-2,Applied,7748108136,2023-09-25,1200000,21,Active,growing,manual code from distributor sheet
CORDLR000046,COR-49554,Star Hari Fertilisers,Suresh Babu,dealer_distributor,Cooperative,,Karnataka,Karnataka,Belagavi,Belagavi,292368,Construction,SR134,KA-South-2,29E555XAZUKO1Z3,8152180317,2022-06-21,0,15,Active,stable,manual code from distributor sheet
CORDLR000047,COR-91514,Metro Ganesh Fertilisers,Chandra Khan,dealer_distributor,Cooperative,,Telangana,Telangana,Karimnagar,Karimnagar,367234,Metro,SR120,TS-South-1,362UMYIMZ0591Z8,8977051297,2023-02-18,400000,21,Active,erratic,territory changed FY25
CORDLR000048,COR-98881,Mahalakshmi Priya Associates,Meena Iyer,dealer_distributor,Dealer,,KA,Karnataka,Belagavi,Belagavi,298179,Metro,SR063,KA-Central-4,2965C0DPH2RU1Z8,9697774939,2022-06-24,400000,0,Active,stable,territory changed FY25
CORDLR000049,COR-96496,Sree Bala Agro,Sanjay Varma,dealer_distributor,Dealer,,Tamil Nadu,Tamil Nadu,Tirunelveli,Tirunelveli,331872,Hill route,SR065,TN-North-8,33C86J84V7KZ1Z7,9897720544,2017-07-20,50000,7,New,lost,duplicate name in old ERP
CORDLR000050,COR-41827,City Karthik Agro,Irfan Prasad,dealer_distributor,Distributor,,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,374384,Metro,SR004,AP-East-2,37RC6T9DDU7Y1Z2,7144744690,30/01/2018,0,45,Active,growing,GST pending
CORDLR000051,COR-46564,Balaji Lokesh Agro,Sowmya Babu,dealer_distributor,Distributor,,Puducherry,Puducherry,Puducherry,Puducherry,344574,Agri belt,SR071,PY-West-4,34CD8TWIRQ0P1Z6,NA,2022-08-30,150000,60,Active,erratic,GST pending
CORDLR000052,COR-17581,Prime Priya Enterprises,Irfan Gowda,dealer_distributor,Input shop,,A.P.,Andhra Pradesh,Kurnool,Kurnool,372228,Highway,SR073,AP-North-7,37Z7WKYS04T61Z1,0,11/24/2017,250000,15,Active,stable,phone shared by two outlets
CORDLR000053,null,Metro Chandra Agro,Deepak Joseph,dealer_distributor,Cooperative,,Kerala,Kerala,Alappuzha,Alappuzha,328832,Coastal,SR055,KL-East-8,32DS1OUYB27O1Z1,7241615592,2023-06-09,75000,7,Active,credit_watch,duplicate name in old ERP
CORDLR000054,COR-66798,Shree Yusuf Agro,Suresh Babu,dealer_distributor,Input shop,,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,378058,Construction,SR016,AP-Central-7,37C2D31HYSLS1Z7,6769750646,03/04/2021,150000,30,Inactive,stable,
CORDLR000055,COR-79811,Mahalakshmi Chandra Corporation,Rafiq Babu,dealer_distributor,Retailer,,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,299134,Industrial,SR147,KA-North-7,297OTAR8IKCA1Z5,9124130904,01/18/2023,250000,60,Watch,new,
CORDLR000056,COR-95304,National Rafiq Corporation,Naveen Naidu,dealer_distributor,Cooperative,,Telangana,Telangana,Adilabad,Adilabad,369632,Hill route,SR056,TS-North-1,36JQ69L0XXUQ1Z4,9435559323,2020-05-06,150000,7,Active,stable,
CORDLR000057,COR-72994,Prime Meena Agro,Bala Shetty,dealer_distributor,Cooperative,,Telangana,Telangana,Mahbubnagar,Mahbubnagar,361169,Delta,SR053,TS-West-8,3661BC1A8XPG1Z9,9032938557,2025-09-24,400000,15,Active,stable,manual code from distributor sheet
CORDLR000058,COR-33445,Star Jagan Traders,Prakash Iyer,dealer_distributor,Distributor,,Karnataka,Karnataka,Mysuru,Mysuru,292937,Rural,SR145,KA-Central-2,29PKUF0GNNQ61Z7,8598497528,21/07/2023,50000,0,New,declining,duplicate name in old ERP
CORDLR000059,COR-71362,Ganesh Senthil Sales,Farida Kumar,dealer_distributor,Distributor,,Karnataka,Karnataka,Davanagere,Davanagere,299315,Rural,SR108,KA-Central-2,298EJML85WOD1Z2,7188050456,26/05/2024,400000,0,Active,stable,
CORDLR000060,COR-52574,Star Lakshmi Tyres,Kavya Pillai,dealer_distributor,Distributor,,Tamil Nadu,Tamil Nadu,Krishnagiri,Hosur,333493,Metro,SR037,TN-East-8,33D1X176E6K61Z5,6183118229,2017-04-06,75000,60,Active,declining,territory changed FY25
CORDLR000061,COR-54831,United Suresh Associates Main,Irfan Joseph,dealer_distributor,Retailer,,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,377994,Coastal,SR040,AP-West-3,37Y5UNOLGN1J1Z2,8418072413,2021-07-02,50000,60,Active,declining,
CORDLR000062,COR-60694,Shree Hari Agro,Irfan Pillai,dealer_distributor,Distributor,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,379243,Metro,SR036,AP-West-2,37QU5RQIIMR61Z4,9628695801,14-Jan-17,1200000,45,Active,erratic,manual code from distributor sheet
CORDLR000063,COR-62855,National Irfan Depot,Sowmya Gowda,dealer_distributor,Distributor,,Karnataka,Karnataka,Dharwad,Hubballi,293159,Coastal,SR131,KA-East-8,29D9PEC51B3V1Z6,9444372098,02/10/2020,750000,60,Active,declining,GST pending
CORDLR000064,COR-55831,Modern Revathi Paints,Venkatesh Rao,dealer_distributor,Retailer,,Karnataka,Karnataka,Raichur,Raichur,291243,Highway,SR103,KA-Central-5,29ZMY8MFYVN01Z1,7453914348,29/07/2025,100000,15,Active,growing,duplicate name in old ERP
CORDLR000065,COR-39175,National Arun Agencies,Bala Pillai,dealer_distributor,Distributor,,Puducherry,Puducherry,Karaikal,Karaikal,346197,Delta,SR015,PY-Central-5,34MGY581I1WR1Z1,8347454702,2019-11-26,1200000,21,Active,new,
CORDLR000066,COR-74995,Kaveri Sowmya Agro,Bala Pillai,dealer_distributor,Distributor,,Karnataka,Karnataka,Udupi,Udupi,298601,Rural,SR076,KA-East-1,29HFCB54YDW31Z2,7009929279,2025-07-10,0,15,Active,growing,territory changed FY25
CORDLR000067,COR-54639,Mahalakshmi Jagan Agro,Venkatesh Varma,dealer_distributor,Distributor,,Karnataka,Karnataka,Mysuru,Mysuru,298389,Coastal,SR008,KA-South-4,29QEPNYV1Q801Z3,9610458452,11/11/2022,75000,30,Watch,growing,GST pending
CORDLR000068,COR-58660,United Lakshmi Paints,Geetha Menon,dealer_distributor,Input shop,,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,373488,Highway,SR140,AP-North-3,37HD2BAP6K5U1Z8,6155155870,2024-07-30,250000,60,Active,credit_watch,
CORDLR000069,COR-45277,Modern Geetha Mart,Geetha Joseph,dealer_distributor,Distributor,,Karnataka,Karnataka,Udupi,Udupi,293111,Metro,SR060,KA-West-1,296YWX28K8YN1Z2,6705349343,2018-10-23,100000,30,Inactive,growing,
CORDLR000070,COR-90024,Star Venkatesh Enterprises,Farida Gowda,dealer_distributor,Cooperative,,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,372669,Highway,SR058,AP-Central-2,37XZBAFE0HAW1Z7,6724925393,2017-10-11,400000,0,Watch,credit_watch,GST pending
CORDLR000071,COR-13512,PRIME LOKESH AGRO,Priya Patil,dealer_distributor,Distributor,,Kerala,Kerala,Kannur,Kannur,321159,Tier2,SR010,KL-West-9,3244GV2XVTSY1Z8,6199634296,2020-11-04,400000,15,Active,lost,GST pending
CORDLR000072,COR-99743,United Lakshmi Agro,Irfan Das,dealer_distributor,Distributor,,Kerala,Kerala,Thrissur,Thrissur,321909,Coastal,SR127,KL-West-5,32HC1PAZW4811Z4,8827912940,17-Dec-18,150000,0,Watch,lost,GST pending
CORDLR000073,COR-97166,City Yusuf Stores,Naveen Pillai,dealer_distributor,Retailer,,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,294529,Metro,SR060,KA-West-1,URD,9675191570,2022-06-06,50000,30,Active,growing,duplicate name in old ERP
CORDLR000074,COR-45995,Sri Revathi Agro,Venkatesh Gowda,dealer_distributor,Retailer,,Telangana,Telangana,Mahbubnagar,Mahbubnagar,368461,Construction,SR141,TS-Central-3,360VN2CIZLOI1Z3,7495675353,28/02/2021,750000,60,Active,growing,manual code from distributor sheet
CORDLR000075,COR-53302,Murugan Arun Stores,Meena Iyer,dealer_distributor,Cooperative,,Tamil Nadu,Tamil Nadu,Vellore,Vellore,332651,Delta,SR123,TN-Central-5,335VZYDRVTZT1Z8,7858250108,2023-05-07,0,45,Watch,stable,duplicate name in old ERP
CORDLR000076,COR-86002,Balaji Bala Agro,Hari Iyer,dealer_distributor,Cooperative,,Telangana,Telangana,Khammam,Khammam,368177,Tier2,SR132,TS-North-1,36N04TWB9L5I1Z1,8749675118,2022-10-06,250000,7,New,stable,manual code from distributor sheet
CORDLR000077,COR-13866,Star Ganesh Associates,Kavya Iyer,dealer_distributor,Input shop,,Telangana,Telangana,Adilabad,Adilabad,364207,Delta,SR040,TS-East-8,365DNHWPS28V1Z1,7581523643,2017-03-10,50000,60,Active,erratic,phone shared by two outlets
CORDLR000078,COR-16870,Ganesh Yusuf Agro,Suresh Prasad,dealer_distributor,Retailer,,KERALA,Kerala,Kannur,Kannur,329006,Industrial,SR038,KL-North-8,32SVGCFEC0F71Z9,8087986956,2019-12-26,100000,7,Active,credit_watch,
CORDLR000079,COR-55175,Modern Karthik Agro,Sanjay Rao,dealer_distributor,Cooperative,,Karnataka,Karnataka,Raichur,Raichur,291458,Coastal,SR117,KA-South-2,29QWXISUVSYM1Z8,8951961867,2024-09-27,1200000,15,Watch,stable,GST pending
CORDLR000080,COR-37177,City Anand Agencies,Venkatesh Acharya,dealer_distributor,Input shop,,Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,332296,Delta,SR064,TN-East-3,NA,,05/03/2018,1200000,0,Inactive,growing,duplicate name in old ERP
CORDLR000081,N/A,United Jagan Enterprises,Revathi Iyer,dealer_distributor,Input shop,,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,371971,Construction,SR023,AP-Central-4,376E5R4N2WPP1Z2,8382937009,2020-12-19,250000,60,Active,stable,
CORDLR000082,COR-35346,Prime Senthil Agro,Irfan Iyer,dealer_distributor,Dealer,,Puducherry,Puducherry,Karaikal,Karaikal,347030,Delta,SR121,PY-North-7,Applied,9942990025,2024-06-20,250000,45,Active,growing,phone shared by two outlets
CORDLR000083,COR-20202,Lucky Geetha Agro,Revathi Shetty,dealer_distributor,Dealer,,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,372218,Coastal,SR045,AP-Central-1,371XZPY6GP6A1Z6,8849848351,2020-01-20,250000,60,Active,declining,duplicate name in old ERP
CORDLR000084,COR-90325,United Priya Services,Hari Rao,dealer_distributor,Input shop,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,378646,Coastal,SR033,AP-Central-4,Applied,8900485916,2025-10-05,0,21,Active,stable,
CORDLR000085,COR-53855,Vijaya Prakash Depot,Bala Rao,dealer_distributor,Distributor,,TS,Telangana,Hyderabad,Hyderabad,368562,Rural,SR140,TS-East-9,36T6R95MTS0G1Z5,6670682527,2020-11-23,750000,15,Watch,credit_watch,manual code from distributor sheet
CORDLR000086,COR-33247,National Farida Agencies,Revathi Gowda,dealer_distributor,Distributor,,TAMILNADU,Tamil Nadu,Cuddalore,Cuddalore,332287,Highway,SR023,TN-West-1,335LCW9JWP891Z7,9990013924,2021-01-16,750000,21,Active,credit_watch,duplicate name in old ERP
CORDLR000087,COR-95168,Royal Venkatesh Agro,Bala Das,dealer_distributor,Input shop,,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,372260,Tier2,SR057,AP-North-2,378SU5B6D29O1Z6,8000830703,2022-10-18,400000,0,Active,stable,manual code from distributor sheet
CORDLR000088,COR-90081,Sree Geetha Agro,Lakshmi Gowda,dealer_distributor,Cooperative,,Tamil Nadu,Tamil Nadu,Erode,Erode,336418,Agri belt,SR106,TN-Central-3,33N25GXLE6J01Z1,7957658168,2017-12-06,750000,0,Active,lost,manual code from distributor sheet
CORDLR000089,COR-81588,Lucky Anand Agro,Senthil Iyer,dealer_distributor,Dealer,,Karnataka,Karnataka,Shivamogga,Shivamogga,297703,Hill route,SR145,KA-North-1,29J8FYVC2LKO1Z3,0,2021-06-05,150000,7,Blocked,declining,manual code from distributor sheet
CORDLR000090,COR-50608,Sree Jagan Chemicals,Senthil Menon,dealer_distributor,Distributor,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,378405,Hill route,SR032,AP-North-3,37HV8MG5UDU01Z5,9005521463,2020-02-29,75000,7,Active,lost,
CORDLR000091,COR-90849,SRI MEENA ENTERPRISES,Karthik Rao,dealer_distributor,Retailer,,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,374557,Industrial,SR120,AP-East-6,37TF78G0GVVZ1Z2,8015733341,11/02/2021,750000,45,Watch,growing,
CORDLR000092,COR-69945,Lucky Senthil Services,Lokesh Das,dealer_distributor,Dealer,,Tamil Nadu,Tamil Nadu,Madurai,Madurai,336370,Agri belt,SR068,TN-East-2,33U5N02RDAPK1Z9,6133393007,10/24/2020,150000,21,Watch,stable,territory changed FY25
CORDLR000093,,Shree Bala Hardware,Chandra Varma,dealer_distributor,Distributor,,Telangana,Telangana,Siddipet,Siddipet,367225,Industrial,SR068,TS-Central-2,,6910748816,2021-12-24,50000,0,Active,stable,phone shared by two outlets
CORDLR000094,COR-18867,Lucky Anand Agro,Prakash Khan,dealer_distributor,Input shop,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,379340,Agri belt,SR110,AP-South-6,37BW0ARP8Y1H1Z8,8279801214,2023-12-27,50000,45,Active,credit_watch,GST pending
CORDLR000095,COR-60692,Star Arun Agro,Geetha Das,dealer_distributor,Cooperative,,Karnataka,Karnataka,Udupi,Udupi,296541,Agri belt,SR053,KA-South-7,29E8ZJFXPYKC1Z6,0,08/05/2023,50000,0,Active,growing,
CORDLR000096,COR-10874,United Kavya Depot,Meena Kumar,dealer_distributor,Cooperative,,Kerala,Kerala,Kozhikode,Kozhikode,323822,Industrial,SR092,KL-East-6,32R5Y8XZ5JVR1Z8,6355011276,2018-12-06,0,0,Active,seasonal,phone shared by two outlets
CORDLR000097,-,Balaji Kavya Agro,Karthik Varma,dealer_distributor,Dealer,,Telangana,Telangana,Suryapet,Suryapet,368451,Coastal,SR115,TS-East-4,36X4G2ICC7VB1Z5,9244845021,2018-09-27,100000,7,Active,stable,territory changed FY25
CORDLR000098,COR-21406,Modern Lakshmi Agro,Suresh Shetty,dealer_distributor,Retailer,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,377396,Coastal,SR007,AP-East-6,372M21JO2PZ81Z1,9614385260,2025-12-12,250000,30,New,lost,manual code from distributor sheet
CORDLR000099,COR-55495,Prime Priya Agro,Chandra Nair,dealer_distributor,Input shop,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,371196,Coastal,SR043,AP-Central-9,37T0BC4GGJSS1Z6,6933407520,2019-04-13,750000,45,Inactive,stable,
