customer_id,legacy_code,customer_name,owner_name,role,channel,parent_customer_id,state,state_clean,district,city,pincode,route_type,sales_rep_id,territory,gstin,mobile,onboarded_date,credit_limit,payment_terms_days,current_status,status_profile_for_eval,data_quality_note
ASPDLR000017,ASP-76663,National Naveen Paints,Meena Kumar,dealer,Distributor,,Tamil Nadu,Tamil Nadu,Erode,Erode,335736,Tier2,SR037,TN-Central-5,33FTXZCGX4YH1Z9,8836602413,2020-10-22,250000,21,Inactive,lost,
ASPDLR000018,ASP-57531,Lucky Chandra Sales,Hari Kumar,dealer,Beautiful Homes,,Karnataka,Karnataka,Raichur,Raichur,293575,Industrial,SR107,KA-Central-4,29BL6KQ1LF6R1Z6,9638743307,2023-11-15,500000,30,Active,stable,GST pending
ASPDLR000019,ASP-62697,Star Lakshmi Hardware,Priya Reddy,dealer,Project dealer,,Kerala,Kerala,Palakkad,Palakkad,327478,Industrial,SR125,KL-North-5,3263JTS2I5891Z6,7674547149,2017-11-22,7500000,0,Active,new,duplicate name in old ERP
ASPDLR000020,ASP-96243,BALAJI LOKESH AGENCIES,Bala Khan,dealer,Beautiful Homes,,Karnataka,Karnataka,Dharwad,Hubballi,298919,Agri belt,SR112,KA-North-3,29SDXYJ231V11Z3,7811414463,28/03/2018,750000,7,Watch,stable,
ASPDLR000021,ASP-21086,Kaveri Prakash Paints,Manoj Babu,dealer,Beautiful Homes,,Tamil Nadu,Tamil Nadu,Krishnagiri,Hosur,335973,Delta,SR010,TN-East-7,3315O6NUE2311Z9,7187281530,2017-07-26,750000,15,Watch,declining,manual code from distributor sheet
ASPDLR000022,ASP-87019,Vijaya Lakshmi Paints,Jagan Prasad,dealer,Dealer,,Telangana,Telangana,Mahbubnagar,Mahbubnagar,368196,Delta,SR063,TS-West-3,36D7BDKLB1CK1Z8,8407220046,06/28/2023,2000000,21,Active,declining,
ASPDLR000023,ASP-79396,Royal Manoj Services,Geetha Naidu,dealer,Dealer,,Tamil Nadu,Tamil Nadu,Vellore,Vellore,335292,Agri belt,SR132,TN-Central-1,333KN78GTFWW1Z4,8499220915,2024-12-30,2000000,15,Inactive,credit_watch,manual code from distributor sheet
ASPDLR000024,ASP-47616,Metro Sanjay Tyres,Rafiq Reddy,dealer,Colour World,,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,335741,Metro,SR059,TN-East-7,33CN3A5P21HY1Z1,NA,2020-04-27,2000000,21,Watch,declining,
ASPDLR000025,ASP-37732,Ganesh Manoj Fertilisers,Jagan Reddy,dealer,Colour World,,Tamil Nadu,Tamil Nadu,Krishnagiri,Hosur,333782,Construction,SR135,TN-South-5,,8801248020,2021-11-10,1200000,15,Active,stable,manual code from distributor sheet
ASPDLR000026,ASP-95840,Vijaya Suresh Paints,Lokesh Nair,dealer,Distributor,,Tamil Nadu,Tamil Nadu,Vellore,Vellore,333773,Construction,SR047,TN-Central-3,33OJI1109FEB1Z7,9867850911,2018-05-30,3500000,60,Active,stable,duplicate name in old ERP
ASPDLR000027,ASP-29319,Prime Chandra Paints,Sanjay Nair,dealer,Dealer,,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,332145,Hill route,SR049,TN-West-1,337R7BGEGC7W1Z4,9488348067,2022-05-11,5000000,60,Active,erratic,
ASPDLR000028,ASP-15327,Shree Ganesh Fertilisers,Ganesh Babu,dealer,Project dealer,,Karnataka,Karnataka,Belagavi,Belagavi,291795,Hill route,SR064,KA-East-4,29U1ZW0SGJMV1Z6,9689824283,2023-10-21,5000000,21,Active,stable,
ASPDLR000029,ASP-46346,Modern Prakash Corporation,Yusuf Das,dealer,Beautiful Homes,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,371483,Coastal,SR024,AP-Central-2,37P04CCTEYZK1Z4,9913375189,2019-03-12,500000,0,Blocked,lost,
ASPDLR000030,ASP-26196,Star Hari Depot,Meena Varma,dealer,Project dealer,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,375606,Metro,SR068,AP-West-4,371EZI338FHL1Z5,7601135850,2019-12-06,2000000,15,New,declining,territory changed FY25
ASPDLR000031,ASP-65551,LUCKY REVATHI CHEMICALS,Priya Patil,dealer,Distributor,,Pondicherry,Puducherry,Karaikal,Karaikal,342955,Tier2,SR141,PY-East-4,34E8KM6YMJEL1Z1,9134153187,2020-06-03,2000000,15,Active,declining,GST pending
ASPDLR000032,ASP-20005,National Revathi Paints,Manoj Nair,dealer,Colour World,,KARNATAKA,Karnataka,Ballari,Ballari,299195,Agri belt,SR007,KA-East-4,29MUW26MUJPA1Z5,6513773186,30/12/2018,750000,60,Blocked,growing,territory changed FY25
ASPDLR000033,ASP-47762,Sree Sowmya Paints,Manoj Menon,dealer,Colour World,,Karnataka,Karnataka,Belagavi,Belagavi,292487,Industrial,SR138,KA-West-8,297POV2D400L1Z4,9475860034,2019-01-05,3500000,45,Watch,stable,manual code from distributor sheet
ASPDLR000034,ASP-34591,Kaveri Manoj Paints,Lokesh Khan,dealer,Dealer,,Kerala,Kerala,Palakkad,Palakkad,324533,Industrial,SR130,KL-South-4,32URU3O93SCB1Z7,7467510862,2020-09-05,3500000,45,New,declining,
ASPDLR000035,ASP-96636,New Karthik Fertilisers,Sanjay Patil,dealer,Beautiful Homes,,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,293666,Agri belt,SR113,KA-Central-7,29W7MT197M8G1Z9,6473830515,2021-01-15,250000,7,Active,declining,territory changed FY25
ASPDLR000036,ASP-76899,Balaji Rafiq Mart,Meena Reddy,dealer,Colour World,,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,375230,Construction,SR127,AP-West-8,3784ZDXZ4V3V1Z6,8195016530,2023-07-10,250000,30,Watch,declining,territory changed FY25
ASPDLR000037,ASP-69891,Balaji Sanjay Hardware,Anand Prasad,dealer,Beautiful Homes,,Kerala,Kerala,Kannur,Kannur,324421,Rural,SR081,KL-East-2,32KWF7YMNKT11Z2,6345794002,2019-02-06,1200000,0,Active,new,
ASPDLR000038,null,Shree Geetha Paints,Venkatesh Joseph,dealer,Beautiful Homes,,A.P.,Andhra Pradesh,Kurnool,Kurnool,374756,Highway,SR063,AP-Central-9,37ZYOVW6R4Z71Z4,7762020210,2023-07-01,750000,60,Watch,stable,GST pending
ASPDLR000039,ASP-50956,Ganesh Sowmya Chemicals,Jagan Menon,dealer,Project dealer,,Karnataka,Karnataka,Udupi,Udupi,297870,Hill route,SR107,KA-South-4,29M669D6X9P01Z3,8578190703,07/02/2021,750000,45,Active,credit_watch,phone shared by two outlets
ASPDLR000040,ASP-89887,City Geetha Tyres,Farida Das,dealer,Colour World,,Telangana,Telangana,Siddipet,Siddipet,367375,Metro,SR104,TS-North-4,366WXG8CB8QX1Z9,7233892535,06/09/2021,5000000,7,Inactive,lost,phone shared by two outlets
ASPDLR000041,ASP-60196,National Naveen Enterprises,Revathi Menon,dealer,Beautiful Homes,,Telangana,Telangana,Siddipet,Siddipet,363092,Hill route,SR003,TS-West-2,36J4DBW68V721Z8,NA,2021-04-12,3500000,7,Active,stable,phone shared by two outlets
ASPDLR000042,ASP-41513,Royal Senthil Services,Anand Pillai,dealer,Distributor,,Karnataka,Karnataka,Ballari,Ballari,295489,Industrial,SR045,KA-West-7,29F09SAI6DF81Z2,6799061634,2017-01-04,7500000,30,Active,stable,duplicate name in old ERP
ASPDLR000043,null,City Priya Paints,Manoj Patil,dealer,Project dealer,,A.P.,Andhra Pradesh,East Godavari,Rajahmundry,377125,Metro,SR030,AP-North-1,37A4H30Y86ZG1Z7,6856951886,2021-11-24,2000000,0,Watch,seasonal,
ASPDLR000044,ASP-84879,Vijaya Geetha Paints,Farida Shetty,dealer,Beautiful Homes,,Puducherry,Puducherry,Puducherry,Puducherry,344046,Highway,SR080,PY-Central-4,34SW2F77XZ1T1Z4,9086372345,2025-09-14,3500000,21,Active,growing,
ASPDLR000045,ASP-69550,Balaji Senthil Mart,Naveen Rao,dealer,Project dealer,,Tamil Nadu,Tamil Nadu,Salem,Salem,336577,Industrial,SR062,TN-West-4,33EW9T55WUH61Z9,6830323935,2022-03-04,3500000,21,New,credit_watch,territory changed FY25
ASPDLR000046,ASP-92999,Mahalakshmi Venkatesh Mart,Geetha Gowda,dealer,Project dealer,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,371363,Industrial,SR127,AP-North-9,37RTHTWXZI121Z5,6354168752,11/08/2020,250000,15,Active,seasonal,duplicate name in old ERP
ASPDLR000047,ASP-12059,Star Prakash Chemicals,Arun Pillai,dealer,Dealer,,TN,Tamil Nadu,Tirunelveli,Tirunelveli,332766,Highway,SR126,TN-West-4,,7529876272,03/28/2025,250000,15,Active,lost,GST pending
ASPDLR000048,ASP-54587,Shree Jagan Mart,Yusuf Acharya,dealer,Beautiful Homes,,Tamil Nadu,Tamil Nadu,Erode,Erode,331968,Industrial,SR008,TN-Central-2,33RIP3DIQF6R1Z1,0,2017-05-02,1200000,60,Active,stable,manual code from distributor sheet
ASPDLR000049,-,Prime Geetha Hardware Pvt,Revathi Varma,dealer,Beautiful Homes,,Tamil Nadu,Tamil Nadu,Madurai,Madurai,336540,Rural,SR064,TN-South-4,330Y5JWGCBP91Z8,8756754367,2017-06-24,250000,15,New,stable,territory changed FY25
ASPDLR000050,ASP-57835,Sri Farida Stores,Naveen Iyer,dealer,Project dealer,,Telangana,Telangana,Adilabad,Adilabad,363239,Tier2,SR044,TS-West-1,36U9WJUC6L0K1Z7,6563650956,2019-07-02,250000,15,Active,declining,phone shared by two outlets
ASPDLR000051,ASP-57423,Mahalakshmi Karthik Stores,Hari Patil,dealer,Colour World,,ANDHRA,Andhra Pradesh,Nellore,Nellore,371048,Hill route,SR001,AP-North-1,373CZVE2G8NK1Z9,7446304445,18/01/2017,3500000,30,Active,declining,
ASPDLR000052,null,Star Sanjay Paints,Bala Reddy,dealer,Dealer,,Telangana,Telangana,Nizamabad,Nizamabad,364062,Metro,SR002,TS-North-5,36CUSUQA24U71Z4,7911080459,13/10/2023,1200000,30,Active,seasonal,duplicate name in old ERP
ASPDLR000053,ASP-75808,City Lokesh Depot,Rafiq Naidu,dealer,Dealer,,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,379489,Industrial,SR015,AP-West-3,37XK5CV20K7K1Z8,8625767766,2024-12-02,3500000,45,New,lost,manual code from distributor sheet
ASPDLR000054,ASP-99957,United Yusuf Mart,Karthik Rao,dealer,Project dealer,,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,374126,Industrial,SR018,AP-South-7,NA,6022564046,2017-03-24,250000,7,Active,declining,manual code from distributor sheet
ASPDLR000055,ASP-77390,Sree Prakash Paints,Suresh Joseph,dealer,Beautiful Homes,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,374985,Hill route,SR082,AP-West-1,37K78ORU0SF81Z8,8133693912,2017-05-24,750000,7,Watch,growing,duplicate name in old ERP
ASPDLR000056,ASP-30359,Ganesh Ganesh Enterprises,Chandra Gowda,dealer,Colour World,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,376151,Coastal,SR127,AP-West-9,37TLXUZVMZR41Z2,9999999999,2024-11-05,7500000,15,Active,stable,
ASPDLR000057,ASP-29511,Murugan Naveen Associates,Anand Shetty,dealer,Project dealer,,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,373394,Metro,SR062,AP-North-6,37T40BRTY43Z1Z2,6345573971,2020-03-28,2000000,21,Active,new,phone shared by two outlets
ASPDLR000058,ASP-87649,Vijaya Lokesh Agencies,Karthik Das,dealer,Dealer,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,374220,Industrial,SR128,AP-South-7,37205WIKG3UQ1Z5,6708323992,2025-01-31,1200000,15,Inactive,seasonal,
ASPDLR000059,ASP-31422,Murugan Sowmya Chemicals,Geetha Patil,dealer,Dealer,,Kerala,Kerala,Ernakulam,Kochi,328263,Metro,SR037,KL-Central-8,32MHJ47GT7X71Z5,9847442287,2021-08-31,7500000,7,Active,credit_watch,GST pending
ASPDLR000060,,New Sanjay Paints,Lakshmi Pillai,dealer,Dealer,,KA,Karnataka,Ballari,Ballari,298485,Coastal,SR118,KA-West-8,29E2I11E8FQ91Z6,6050112302,21/08/2018,7500000,21,Active,growing,duplicate name in old ERP
ASPDLR000061,ASP-48562,Star Revathi Services,Anand Varma,dealer,Colour World,,Kerala,Kerala,Thrissur,Thrissur,327402,Highway,SR030,KL-North-9,32E2DZ9NMCO51Z6,7306763540,2025-09-07,7500000,0,Inactive,declining,manual code from distributor sheet
ASPDLR000062,ASP-78856,Shree Deepak Enterprises,Senthil Khan,dealer,Beautiful Homes,,Telangana,Telangana,Hyderabad,Hyderabad,363181,Construction,SR003,TS-Central-2,,6457018969,2022-04-01,500000,60,Active,growing,duplicate name in old ERP
ASPDLR000063,ASP-93325,Metro Prakash Stores,Lakshmi Shetty,dealer,Beautiful Homes,,AP,Andhra Pradesh,East Godavari,Rajahmundry,371577,Construction,SR069,AP-East-6,37JB4GHF4QKC1Z7,7228424793,2018-01-11,3500000,7,Active,stable,manual code from distributor sheet
ASPDLR000064,null,ROYAL ARUN PAINTS,Revathi Gowda,dealer,Colour World,,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,292090,Metro,SR071,KA-Central-1,29WPT1JTQNA01Z6,6902894486,2023-05-28,3500000,7,Inactive,growing,phone shared by two outlets
ASPDLR000065,ASP-28123,Ganesh Geetha Fertilisers,Prakash Patil,dealer,Project dealer,,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,337492,Highway,SR150,TN-South-8,33RUXNHUIJR71Z9,9334664108,2017-08-09,750000,30,Active,lost,phone shared by two outlets
ASPDLR000066,ASP-43277,New Naveen Traders,Chandra Rao,dealer,Beautiful Homes,,Telangana,Telangana,Khammam,Khammam,366664,Agri belt,SR110,TS-North-6,36S8J05KIU161Z8,9710473950,2019-12-14,250000,21,Watch,stable,
ASPDLR000067,ASP-52774,Kaveri Kavya Paints,Anand Varma,dealer,Dealer,,Tamil Nadu,Tamil Nadu,Cuddalore,Cuddalore,339256,Rural,SR078,TN-North-9,334134G6SAKB1Z8,9574610407,05/20/2019,750000,0,Active,credit_watch,manual code from distributor sheet
ASPDLR000068,ASP-93094,City Senthil Depot,Jagan Pillai,dealer,Distributor,,Tamil Nadu,Tamil Nadu,Erode,Erode,332846,Agri belt,SR109,TN-West-8,336SMGGPM9ZD1Z9,9076943588,2022-10-18,3500000,0,Inactive,stable,duplicate name in old ERP
ASPDLR000069,ASP-63631,Prime Lokesh Agencies,Naveen Nair,dealer,Dealer,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,373924,Coastal,SR010,AP-East-6,NA,6029067126,2023-03-20,250000,21,Active,growing,GST pending
ASPDLR000070,ASP-32604,Metro Geetha Agencies,Farida Shetty,dealer,Distributor,,KL,Kerala,Palakkad,Palakkad,324498,Rural,SR042,KL-West-7,32ACQNGR32CZ1Z2,8622840400,2024-08-12,250000,7,Inactive,stable,duplicate name in old ERP
ASPDLR000071,ASP-90843,Kaveri Sanjay Paints,Anand Babu,dealer,Dealer,,KA,Karnataka,Dakshina Kannada,Mangaluru,295282,Tier2,SR080,KA-Central-5,29QI6NC6FFY41Z6,8682421174,2022-06-12,5000000,45,New,growing,territory changed FY25
ASPDLR000072,ASP-71192,Lucky Jagan Distributors,Ganesh Pillai,dealer,Project dealer,,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,332392,Industrial,SR041,TN-South-4,337QA7252MGR1Z9,8074742568,2018-04-18,250000,60,New,declining,manual code from distributor sheet
ASPDLR000073,ASP-51801,Star Prakash Corporation,Yusuf Varma,dealer,Beautiful Homes,,Telangana,Telangana,Karimnagar,Karimnagar,365548,Agri belt,SR047,TS-West-9,36KH0V99QM201Z9,8124215316,2024-08-18,500000,30,Active,stable,duplicate name in old ERP
ASPDLR000074,ASP-45734,National Anand Distributors,Sanjay Prasad,dealer,Colour World,,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,298186,Delta,SR053,KA-North-5,29P0N4JCPF8Y1Z8,8415246648,2025-12-03,5000000,7,Watch,lost,duplicate name in old ERP
ASPDLR000075,ASP-61862,Sree Bala Paints,Prakash Khan,dealer,Dealer,,TELANGANA,Telangana,Hyderabad,Hyderabad,362157,Agri belt,SR145,TS-East-9,NA,9468619724,2020-10-26,5000000,60,Watch,stable,GST pending
ASPDLR000076,N/A,Lucky Chandra Stores,Geetha Gowda,dealer,Project dealer,,Tamilnadu,Tamil Nadu,Erode,Erode,333669,Industrial,SR046,TN-Central-6,,6021092510,2022-08-27,250000,15,Active,growing,manual code from distributor sheet
ASPDLR000077,ASP-34566,Vijaya Manoj Enterprises,Farida Shetty,dealer,Distributor,,Tamilnadu,Tamil Nadu,Vellore,Vellore,338655,Agri belt,SR104,TN-Central-5,33N8RED5UZ761Z7,9167971233,2021-07-13,1200000,7,Inactive,stable,territory changed FY25
ASPDLR000078,ASP-70578,Metro Chandra Paints Pvt,Rafiq Gowda,dealer,Dealer,,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,374460,Tier2,SR065,AP-South-9,37VM7314VXFJ1Z6,6743372091,2019-09-29,500000,15,Inactive,growing,territory changed FY25
ASPDLR000079,ASP-77067,Vijaya Hari Traders,Hari Babu,dealer,Project dealer,,Tamil Nadu,Tamil Nadu,Chennai,Chennai,339658,Hill route,SR098,TN-East-4,33JVKSDILXYS1Z9,8005788118,2017-11-22,500000,30,New,growing,territory changed FY25
ASPDLR000080,ASP-44737,Prime Prakash Paints,Irfan Patil,dealer,Project dealer,,Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,333565,Agri belt,SR005,TN-South-4,331CM4X6OOOL1Z9,9167396388,11/11/2023,3500000,45,Inactive,credit_watch,phone shared by two outlets
ASPDLR000081,NA,Lucky Anand Paints,Irfan Rao,dealer,Colour World,,Telangana,Telangana,Khammam,Khammam,365226,Agri belt,SR057,TS-South-4,36UP9RY5M17C1Z8,6949456197,2020-01-30,750000,60,Active,new,phone shared by two outlets
ASPDLR000082,ASP-92738,Metro Hari Paints,Bala Acharya,dealer,Colour World,,Telangana,Telangana,Suryapet,Suryapet,363150,Rural,SR052,TS-South-6,361Q7KR62FF91Z7,7826840838,2025-06-23,5000000,7,Active,lost,duplicate name in old ERP
ASPDLR000083,NA,Mahalakshmi Sowmya Agro,Farida Khan,dealer,Dealer,,Telangana,Telangana,Nizamabad,Nizamabad,367456,Delta,SR018,TS-West-3,NA,7103835799,2020-06-26,2000000,60,Inactive,stable,manual code from distributor sheet
ASPDLR000084,ASP-25140,Ganesh Sowmya Paints,Rafiq Kumar,dealer,Beautiful Homes,,Telangana,Telangana,Adilabad,Adilabad,361325,Construction,SR141,TS-West-4,36JLSQDUHDDB1Z2,0,2025-11-13,5000000,21,Active,erratic,duplicate name in old ERP
ASPDLR000085,ASP-23188,Star Sanjay Services,Sanjay Rao,dealer,Distributor,,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,296818,Coastal,SR024,KA-West-2,29WC2T8UR2H11Z6,8771334677,04/01/2022,1200000,60,Inactive,declining,
ASPDLR000086,ASP-22972,Ganesh Jagan Agro,Sanjay Rao,dealer,Beautiful Homes,,ANDHRA,Andhra Pradesh,Tirupati,Tirupati,374400,Metro,SR108,AP-East-6,37XU465P9KLV1Z5,9839294474,2019-06-27,2000000,15,Active,credit_watch,GST pending
ASPDLR000087,ASP-10494,Lucky Rafiq Paints,Kavya Acharya,dealer,Project dealer,,Karnataka,Karnataka,Dharwad,Hubballi,292651,Rural,SR092,KA-Central-5,29KDLHH1JZJB1Z7,8293511313,2023-04-10,750000,7,Active,declining,phone shared by two outlets
ASPDLR000088,ASP-75656,New Suresh Fertilisers,Jagan Acharya,dealer,Dealer,,Kerala,Kerala,Kozhikode,Kozhikode,323609,Tier2,SR079,KL-Central-5,3252AYROVDLV1Z2,8531403620,2022-10-28,5000000,60,Active,growing,duplicate name in old ERP
ASPDLR000089,ASP-83044,New Bala Paints,Lakshmi Joseph,dealer,Project dealer,,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,298187,Industrial,SR128,KA-West-3,29SIBIMHPADA1Z3,7727682533,2023-06-13,2000000,30,New,erratic,GST pending
ASPDLR000090,ASP-70411,United Ganesh Paints,Senthil Acharya,dealer,Project dealer,,Karnataka,Karnataka,Shivamogga,Shivamogga,293373,Tier2,SR145,KA-West-2,29R56BT5UAEV1Z8,9507429029,2022-02-15,500000,30,Active,stable,GST pending
ASPDLR000091,ASP-77821,Metro Deepak Depot,Kavya Pillai,dealer,Dealer,,Karnataka,Karnataka,Dharwad,Hubballi,291251,Highway,SR113,KA-Central-1,29PWTCNIA3HN1Z9,9932376192,2024-06-13,1200000,7,Watch,credit_watch,
ASPDLR000092,-,Mahalakshmi Ganesh Paints,Chandra Rao,dealer,Distributor,,Tamil Nadu,Tamil Nadu,Tirunelveli,Tirunelveli,333553,Tier2,SR046,TN-Central-4,33Z7BD3Z7JHJ1Z1,7189060850,2019-02-10,500000,7,Active,growing,phone shared by two outlets
ASPDLR000093,ASP-90563,Metro Senthil Paints,Chandra Kumar,dealer,Beautiful Homes,,KERALA,Kerala,Kottayam,Kottayam,NA,Agri belt,SR010,KL-East-1,32LQM9J74IUE1Z2,7755608984,2022-05-14,5000000,7,Active,stable,manual code from distributor sheet
ASPDLR000094,ASP-81577,Sri Priya Paints,Chandra Pillai,dealer,Beautiful Homes,,Telangana,Telangana,Suryapet,Suryapet,361595,Highway,SR073,TS-South-4,36G3NIMAIDWP1Z5,8282787339,2018-09-12,7500000,0,Active,growing,
ASPDLR000095,ASP-15750,Lucky Lokesh Sales,Yusuf Khan,dealer,Colour World,,Tamil Nadu,Tamil Nadu,Chennai,Chennai,336809,Industrial,SR096,TN-South-8,336HTXKOHJKG1Z8,7441568578,2021-10-25,1200000,60,Watch,stable,manual code from distributor sheet
ASPDLR000096,ASP-46998,Metro Hari Paints,Hari Joseph,dealer,Colour World,,Karnataka,Karnataka,Belagavi,Belagavi,296717,Hill route,SR050,KA-West-4,293SRV0G6EPV1Z7,9806119123,2017-10-08,500000,21,Active,lost,manual code from distributor sheet
ASPDLR000097,ASP-17633,Metro Bala Paints,Sanjay Naidu,dealer,Dealer,,Karnataka,Karnataka,Kalaburagi,Kalaburagi,298869,Hill route,SR098,KA-Central-9,29WF9S446V0W1Z9,7160456540,2021-10-15,250000,7,New,growing,territory changed FY25
ASPDLR000098,NA,Murugan Rafiq Chemicals,Jagan Khan,dealer,Colour World,,Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,335456,Delta,SR090,TN-Central-8,333V1751HFIF1Z6,8687282609,2018-12-14,3500000,45,Active,growing,GST pending
ASPDLR000099,ASP-77439,Vijaya Venkatesh Tyres,Geetha Das,dealer,Distributor,,Kerala,Kerala,Thrissur,Thrissur,326256,Metro,SR019,KL-East-6,32XJO9CSMBT11Z7,8829627494,2024-10-15,250000,21,Active,seasonal,territory changed FY25
