customer_id,legacy_code,customer_name,owner_name,role,channel,parent_customer_id,state,state_clean,district,city,pincode,route_type,sales_rep_id,territory,gstin,mobile,onboarded_date,credit_limit,payment_terms_days,current_status,status_profile_for_eval,data_quality_note
CEASUB000021,CEA-93240,Metro Kavya Mart,Bala Das,sub_dealer,Puncture shop,CEADLR000012,Telangana,Telangana,Warangal,Warangal,368029,Construction,SR036,TS-West-4,36HJK1V5AQOP1Z3,7783179601,2023-05-15,1200000,60,Active,new,phone shared by two outlets
CEASUB000022,CEA-79405,United Senthil Agro,Ganesh Menon,sub_dealer,Sub dealer,CEADLR000252,Karnataka,Karnataka,Shivamogga,Shivamogga,298809,Industrial,SR106,KA-South-7,URD,9428002097,2020-07-16,750000,0,Blocked,credit_watch,manual code from distributor sheet
CEASUB000023,CEA-95424,Balaji Lakshmi Enterprises,Kavya Patil,sub_dealer,Mechanic,CEADLR000152,Kerala,Kerala,Thiruvananthapuram,Thiruvananthapuram,323893,Industrial,SR005,KL-East-4,32Y0YND9VHAQ1Z5,8895676125,07-Mar-17,50000,7,Active,declining,
CEASUB000024,CEA-42461,National Deepak Mart,Naveen Kumar,sub_dealer,Wheel alignment,CEADLR000541,Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,338410,Construction,SR009,TN-South-8,URD,7257656140,2025-10-09,0,60,Watch,growing,duplicate name in old ERP
CEASUB000025,CEA-83632,Lucky Lakshmi Tyres,Anand Menon,sub_dealer,Rural retail,CEADLR000681,Karnataka,Karnataka,Shivamogga,Shivamogga,295828,Metro,SR141,KA-Central-6,Applied,7200565855,2019-03-20,100000,60,Active,lost,manual code from distributor sheet
CEASUB000026,CEA-29779,Prime Jagan Hardware,Meena Joseph,sub_dealer,Wheel alignment,CEADLR000216,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,374007,Coastal,SR034,AP-South-2,374M0D9GOS1V1Z5,9759006768,2022-10-27,250000,0,Active,growing,
CEASUB000027,CEA-93677,Ganesh Prakash Mart,Ganesh Joseph,sub_dealer,Rural retail,,Karnataka,Karnataka,Belagavi,Belagavi,293306,Metro,SR126,KA-East-4,29DN0ON92K5I1Z5,0,2022-04-10,50000,0,Active,stable,phone shared by two outlets
CEASUB000028,CEA-99331,United Deepak Distributors,Sanjay Rao,sub_dealer,Puncture shop,CEADLR000350,Kerala,Kerala,Kottayam,Kottayam,321190,Metro,SR134,KL-West-5,32YCSS2HM6LH1Z2,9964878176,2020-11-19,750000,30,Active,declining,duplicate name in old ERP
CEASUB000029,CEA-14037,Lucky Irfan Agro,Sanjay Das,sub_dealer,Puncture shop,CEADLR000332,Telangana,Telangana,Adilabad,Adilabad,367959,Hill route,SR141,TS-South-4,36YC4BLNWAE31Z2,6756048126,2022-01-30,100000,7,Active,growing,
CEASUB000030,CEA-81370,Lucky Senthil Tyres,Revathi Das,sub_dealer,Puncture shop,CEADLR000057,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,336817,Metro,SR070,TN-South-6,33OTWB2PE9QU1Z8,8858189146,2025-12-22,75000,15,Active,seasonal,manual code from distributor sheet
CEASUB000031,CEA-92878,Lucky Ganesh Hardware,Irfan Khan,sub_dealer,Rural retail,CEADLR000165,Telangana,Telangana,Nizamabad,Nizamabad,365563,Highway,SR129,TS-North-8,36I887WK2TKY1Z7,6222703735,2019-12-24,0,21,Active,growing,duplicate name in old ERP
CEASUB000032,CEA-12804,United Kavya Tyres,Anand Prasad,sub_dealer,Wheel alignment,CEADLR000078,TN,Tamil Nadu,Madurai,Madurai,331050,Agri belt,SR071,TN-North-7,33OEVHOZP4C21Z5,0,24-Jun-25,150000,7,Active,stable,
CEASUB000033,CEA-62956,United Irfan Chemicals,Chandra Varma,sub_dealer,Rural retail,CEADLR000016,Telangana,Telangana,Warangal,Warangal,364396,Highway,SR058,TS-South-9,36XYO9UKOFUG1Z5,8657919126,2017-09-22,75000,15,Active,new,phone shared by two outlets
CEASUB000034,CEA-31506,Ganesh Chandra Sales,Bala Joseph,sub_dealer,Puncture shop,CEADLR000098,Telangana,Telangana,Nalgonda,Nalgonda,362384,Tier2,SR066,TS-North-3,NA,8569520066,2024-11-21,750000,0,Watch,stable,territory changed FY25
CEASUB000035,N/A,Balaji Yusuf Depot,Rafiq Shetty,sub_dealer,Puncture shop,CEADLR000718,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,371909,Coastal,SR010,AP-North-4,3710PDRM7R7S1Z7,8614041600,2019-01-05,250000,30,Active,stable,duplicate name in old ERP
CEASUB000036,CEA-13029,Ganesh Chandra Tyres,Manoj Shetty,sub_dealer,Mechanic,CEADLR000255,TELANGANA,Telangana,Mahbubnagar,Mahbubnagar,364078,Hill route,SR052,TS-Central-8,3677HE16WSY71Z1,8104696794,28/11/2020,400000,15,Active,growing,
CEASUB000037,CEA-42430,Metro Deepak Services,Ganesh Nair,sub_dealer,Puncture shop,CEADLR000655,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,378690,Industrial,SR029,AP-South-7,37JSXMUCAY0U1Z3,6138164081,28/07/2021,1200000,30,Active,declining,
CEASUB000038,CEA-30397,City Chandra Distributors,Senthil Iyer,sub_dealer,Puncture shop,,Kerala,Kerala,Ernakulam,Kochi,326409,Industrial,SR011,KL-Central-1,32YFX2SSJ2C71Z1,9345296483,2018-05-12,150000,45,Watch,new,
CEASUB000039,CEA-86880,Modern Lokesh Tyres,Karthik Gowda,sub_dealer,Puncture shop,CEADLR000692,Karnataka,Karnataka,Kalaburagi,Kalaburagi,295814,Metro,SR049,KA-West-2,29AJ424WOZSZ1Z7,8344044914,2018-07-19,150000,30,Inactive,stable,
CEASUB000040,null,Ganesh Anand Distributors,Manoj Prasad,sub_dealer,Wheel alignment,CEADLR000109,Tamil Nadu,Tamil Nadu,Vellore,Vellore,336013,Delta,SR122,TN-West-8,33IPZ71VERND1Z5,7530617778,2024-07-01,750000,60,Active,stable,GST pending
CEASUB000041,CEA-59399,New Farida Agro,Priya Naidu,sub_dealer,Sub dealer,CEADLR000417,Telangana,Telangana,Khammam,Khammam,362446,Metro,SR129,TS-East-5,36VP98AQVM2V1Z8,7115564289,2020-08-21,750000,15,Active,growing,territory changed FY25
CEASUB000042,CEA-61522,Modern Anand Tyres,Yusuf Patil,sub_dealer,Rural retail,,Karnataka,Karnataka,Udupi,Udupi,297096,Coastal,SR030,KA-East-1,29O45XYP8NIX1Z8,6908929400,05/03/2025,750000,60,New,stable,territory changed FY25
CEASUB000043,null,Kaveri Prakash Agro,Irfan Prasad,sub_dealer,Wheel alignment,CEADLR000556,Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,335888,Construction,SR103,TN-North-4,33VGB9UFSGBQ1Z5,6969127001,2023-11-15,100000,15,Active,growing,duplicate name in old ERP
CEASUB000044,CEA-50906,Sri Anand Tyres,Anand Varma,sub_dealer,Wheel alignment,CEADLR000489,Tamil Nadu,Tamil Nadu,Salem,Salem,333125,Construction,SR008,TN-East-2,33A084ZUINC11Z1,9873029135,2017-07-10,400000,60,New,stable,GST pending
CEASUB000045,CEA-38955,Sree Karthik Associates,Arun Reddy,sub_dealer,Puncture shop,CEADLR000227,Karnataka,Karnataka,Davanagere,Davanagere,292707,Metro,SR045,KA-Central-1,29BX4W58Q1YM1Z3,9952339179,2023-10-06,0,21,Active,lost,territory changed FY25
CEASUB000046,CEA-85432,Mahalakshmi Suresh Tyres,Naveen Varma,sub_dealer,Wheel alignment,CEADLR000009,Karnataka,Karnataka,Tumakuru,Tumakuru,293948,Highway,SR147,KA-East-5,29W16HN6O2HX1Z9,7234101732,2025-10-14,750000,15,Watch,stable,GST pending
CEASUB000047,CEA-84917,Metro Karthik Sales,Kavya Varma,sub_dealer,Sub dealer,CEADLR000497,Kerala,Kerala,Palakkad,Palakkad,321225,Metro,SR110,KL-North-9,324WVYR6PE3B1Z5,6377633075,2017-02-14,250000,60,Active,stable,GST pending
CEASUB000048,CEA-47278,GANESH IRFAN TYRES,Irfan Khan,sub_dealer,Wheel alignment,CEADLR000407,Karnataka,Karnataka,Dharwad,Hubballi,295496,Delta,SR069,KA-West-1,291XE7GRX5W51Z9,6546874009,2024-02-17,750000,30,Active,lost,phone shared by two outlets
CEASUB000049,CEA-77431,New Rafiq Tyres,Ganesh Kumar,sub_dealer,Rural retail,CEADLR000215,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,298490,Metro,SR032,KA-Central-1,29MZS0XZFWG21Z3,9934591272,2025-05-08,100000,60,Watch,stable,phone shared by two outlets
CEASUB000050,CEA-12965,MODERN CHANDRA TYRES,Irfan Das,sub_dealer,Wheel alignment,,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,379657,Tier2,SR042,AP-West-3,3733J75GJKM91Z5,8396212509,26/07/2021,75000,30,Active,stable,territory changed FY25
CEASUB000051,CEA-82992,Balaji Revathi Enterprises,Irfan Nair,sub_dealer,Wheel alignment,CEADLR000326,Tamil Nadu,Tamil Nadu,Vellore,Vellore,334037,Metro,SR052,TN-Central-8,3351CA3GTJZ61Z3,9336091843,07/30/2023,750000,15,Watch,stable,GST pending
CEASUB000052,CEA-24787,Prime Lakshmi Tyres,Manoj Khan,sub_dealer,Rural retail,CEADLR000344,Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,339958,Hill route,SR060,TN-West-8,33BXEQFN1IXN1Z4,9060060644,2018-12-15,750000,7,Active,stable,phone shared by two outlets
CEASUB000053,CEA-90001,New Priya Tyres,Bala Varma,sub_dealer,Rural retail,CEADLR000121,Kerala,Kerala,Kozhikode,Kozhikode,327006,Coastal,SR124,KL-North-9,32U2TW6NKF1W1Z3,NA,19/11/2022,400000,15,Active,credit_watch,manual code from distributor sheet
CEASUB000054,CEA-89193,Sri Irfan Distributors,Meena Gowda,sub_dealer,Puncture shop,,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,373614,Construction,SR101,AP-Central-4,37DI4D4OSLG31Z2,6549583204,2022-02-28,400000,0,Active,lost,
CEASUB000055,CEA-60724,Vijaya Geetha Tyres,Farida Rao,sub_dealer,Rural retail,CEADLR000687,Tamil Nadu,Tamil Nadu,Krishnagiri,Hosur,338704,Tier2,SR136,TN-East-1,33UP3KNNPNI91Z3,6147151163,2020-07-12,150000,0,Active,seasonal,duplicate name in old ERP
CEASUB000056,CEA-84597,Kaveri Jagan Tyres,Ganesh Babu,sub_dealer,Wheel alignment,,Karnataka,Karnataka,Shivamogga,Shivamogga,299370,Delta,SR006,KA-East-3,29ESIC3P7GKW1Z5,7074215675,2023-06-16,50000,15,Active,declining,duplicate name in old ERP
CEASUB000057,CEA-76329,Sri Suresh Tyres,Senthil Prasad,sub_dealer,Wheel alignment,CEADLR000059,Kerala,Kerala,Kollam,Kollam,329288,Tier2,SR130,KL-Central-4,32AYOASBAULG1Z5,6902373681,2025-08-29,75000,30,Active,lost,phone shared by two outlets
CEASUB000058,NA,SHREE SANJAY TYRES,Senthil Shetty,sub_dealer,Mechanic,CEADLR000480,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,376914,Construction,SR101,AP-Central-8,37H1TVHBB2H81Z1,6030711914,2021-02-24,0,60,Active,stable,duplicate name in old ERP
CEASUB000059,CEA-46972,Ganesh Revathi Hardware,Yusuf Varma,sub_dealer,Rural retail,CEADLR000598,Karnataka,Karnataka,Davanagere,Davanagere,297034,Hill route,SR022,KA-Central-9,292TTH0C0KAR1Z3,9857121221,2025-04-24,1200000,30,Active,erratic,
CEASUB000060,CEA-74259,Kaveri Jagan Associates,Sowmya Das,sub_dealer,Rural retail,CEADLR000553,Tamil Nadu,Tamil Nadu,Madurai,Madurai,335739,Industrial,SR070,TN-East-8,33IHOC65LJ8L1Z1,7754247361,2021-12-28,75000,60,Active,stable,
CEASUB000061,CEA-81443,SRI GEETHA TYRES,Suresh Acharya,sub_dealer,Puncture shop,CEADLR000052,Karnataka,Karnataka,Mysuru,Mysuru,294468,Coastal,SR011,KA-North-7,293MROWYVXKD1Z7,6695175809,2018-05-29,75000,30,Watch,erratic,manual code from distributor sheet
CEASUB000062,CEA-43733,Royal Prakash Corporation,Yusuf Babu,sub_dealer,Rural retail,CEADLR000066,Tamil Nadu,Tamil Nadu,Cuddalore,Cuddalore,333980,Metro,SR143,TN-East-1,33FE0BTKDF0S1Z5,6538171367,2020-06-28,75000,7,Watch,stable,
CEASUB000063,CEA-65195,PRIME ARUN ASSOCIATES,Hari Iyer,sub_dealer,Sub dealer,CEADLR000743,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,291440,Agri belt,SR135,KA-Central-1,29M1IC8EICG51Z6,8726949555,2021-05-22,750000,15,Active,stable,phone shared by two outlets
CEASUB000064,,Shree Rafiq Fertilisers Ltd,Suresh Iyer,sub_dealer,Sub dealer,CEADLR000263,Karnataka,Karnataka,Ballari,Ballari,292991,Metro,SR122,KA-North-7,2981P7LDAUEL1Z6,,13/02/2025,0,15,Active,stable,
CEASUB000065,CEA-88931,Royal Venkatesh Depot,Irfan Joseph,sub_dealer,Puncture shop,CEADLR000597,Tamil Nadu,Tamil Nadu,Chennai,Chennai,334482,Metro,SR146,TN-East-8,33PZ3EV6VIZU1Z5,7968383041,2021-05-14,1200000,30,Active,declining,
CEASUB000066,CEA-44537,Vijaya Karthik Tyres,Sanjay Naidu,sub_dealer,Mechanic,CEADLR000509,Telangana,Telangana,Nizamabad,Nizamabad,363283,Agri belt,SR091,TS-West-2,36B20H0U2JGS1Z5,9962126588,2017-04-15,750000,45,Inactive,seasonal,GST pending
CEASUB000067,CEA-48065,New Chandra Depot Main,Yusuf Menon,sub_dealer,Rural retail,CEADLR000622,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,378188,Tier2,SR111,AP-South-2,371DQFO5LVZ51Z9,6521283181,2018-09-28,50000,60,Active,stable,manual code from distributor sheet
CEASUB000068,CEA-27130,United Farida Tyres,Naveen Shetty,sub_dealer,Wheel alignment,CEADLR000083,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,376314,Hill route,SR051,AP-North-7,37STHYYDN7BZ1Z1,7381200926,2022-11-16,50000,15,Watch,lost,territory changed FY25
CEASUB000069,CEA-86146,Modern Irfan Distributors,Irfan Joseph,sub_dealer,Mechanic,CEADLR000576,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,372037,Tier2,SR032,AP-East-5,3796LIOSEV9U1Z7,6499540820,10/12/2019,75000,15,Active,erratic,duplicate name in old ERP
CEASUB000070,CEA-84462,Star Meena Tyres,Lakshmi Acharya,sub_dealer,Mechanic,CEADLR000585,Karnataka,Karnataka,Kalaburagi,Kalaburagi,296366,Tier2,SR030,KA-South-5,29LQKOWI04D31Z1,6166129195,2018-06-25,1200000,15,Active,stable,GST pending
CEASUB000071,CEA-56976,Prime Karthik Enterprises,Karthik Naidu,sub_dealer,Puncture shop,CEADLR000533,Telangana,Telangana,Nizamabad,Nizamabad,369200,Tier2,SR065,TS-South-4,36CJXXPI6CY91Z1,8331075683,2017-11-16,400000,15,Active,declining,
CEASUB000072,CEA-66869,Shree Senthil Chemicals,Irfan Nair,sub_dealer,Mechanic,CEADLR000432,Tamil Nadu,Tamil Nadu,Salem,Salem,331765,Tier2,SR136,TN-West-2,33QM9Y5QLRQR1Z6,9887702688,2017-01-01,750000,21,Active,growing,phone shared by two outlets
CEASUB000073,CEA-37032,Modern Ganesh Paints,Prakash Nair,sub_dealer,Wheel alignment,CEADLR000714,Tamil Nadu,Tamil Nadu,Chennai,Chennai,331719,Metro,SR141,TN-West-5,335228UP64KV1Z1,8762141318,2019-05-29,750000,21,Active,lost,territory changed FY25
CEASUB000074,CEA-21611,United Sowmya Paints,Bala Khan,sub_dealer,Rural retail,CEADLR000179,Karnataka,Karnataka,Davanagere,Davanagere,297574,Coastal,SR065,KA-Central-1,29UL42QJF04W1Z2,7769993804,07/23/2020,75000,0,Inactive,stable,GST pending
CEASUB000075,CEA-93300,Balaji Sowmya Depot,Sowmya Babu,sub_dealer,Sub dealer,CEADLR000494,Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,332126,Metro,SR085,TN-Central-9,NA,6322427439,2023-12-13,400000,0,Watch,stable,territory changed FY25
CEASUB000076,CEA-96581,Vijaya Naveen Tyres,Rafiq Khan,sub_dealer,Wheel alignment,CEADLR000594,Karnataka,Karnataka,Belagavi,Belagavi,299168,Tier2,SR123,KA-West-4,29S7TJEWK6HY1Z3,6689566495,2017-01-31,250000,60,Active,declining,GST pending
CEASUB000077,CEA-84499,Sri Jagan Chemicals,Lokesh Gowda,sub_dealer,Puncture shop,CEADLR000670,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,372997,Agri belt,SR049,AP-West-4,37GESEGW1W181Z2,9156266114,2023-12-04,400000,30,Watch,lost,phone shared by two outlets
CEASUB000078,CEA-64613,Prime Hari Tyres,Suresh Shetty,sub_dealer,Puncture shop,CEADLR000424,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,376624,Agri belt,SR081,AP-West-3,37Z0W1XF3EAU1Z7,7314406369,2018-01-03,50000,0,New,stable,
CEASUB000079,CEA-92489,Murugan Chandra Paints,Manoj Shetty,sub_dealer,Wheel alignment,CEADLR000663,KARNATAKA,Karnataka,Belagavi,Belagavi,298119,Hill route,SR141,KA-South-2,2912EJEVLG381Z5,9524655390,2021-12-28,1200000,30,Active,stable,phone shared by two outlets
CEASUB000080,CEA-11867,Metro Meena Tyres,Lakshmi Rao,sub_dealer,Puncture shop,CEADLR000332,Tamil Nadu,Tamil Nadu,Salem,Salem,338663,Rural,SR107,TN-East-7,33APR5IWFXII1Z2,8030674275,22-Jan-23,750000,30,Inactive,lost,manual code from distributor sheet
CEASUB000081,CEA-86906,PRIME HARI TYRES,Anand Acharya,sub_dealer,Rural retail,CEADLR000251,TG,Telangana,Suryapet,Suryapet,368753,Delta,SR094,TS-East-6,367EUDDX7FUC1Z4,9273906745,2024-08-18,250000,60,Watch,credit_watch,GST pending
CEASUB000082,CEA-69949,National Deepak Agencies,Naveen Das,sub_dealer,Wheel alignment,CEADLR000371,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,374660,Agri belt,SR131,AP-North-8,37KB78E7BQ8D1Z6,8749198067,2021-06-10,250000,45,Active,stable,GST pending
CEASUB000083,CEA-16490,Modern Venkatesh Sales,Suresh Nair,sub_dealer,Mechanic,CEADLR000528,Telangana,Telangana,Nalgonda,Nalgonda,367795,Construction,SR138,TS-North-7,36V70ZWAZZ961Z6,6931276083,03/08/2021,100000,15,Active,credit_watch,GST pending
CEASUB000084,CEA-23529,Murugan Geetha Depot,Geetha Nair,sub_dealer,Mechanic,CEADLR000083,Tamil Nadu,Tamil Nadu,Salem,Salem,334136,Coastal,SR107,TN-Central-2,3307BA97T4VC1Z4,8681782322,2021-02-14,150000,30,New,new,GST pending
CEASUB000085,CEA-33049,Metro Bala Hardware,Ganesh Patil,sub_dealer,Sub dealer,CEADLR000667,Karnataka,Karnataka,Kalaburagi,Kalaburagi,291093,Tier2,SR115,KA-North-8,29N36BQUZRDU1Z6,6362560838,2021-12-23,100000,45,New,stable,GST pending
CEASUB000086,CEA-11171,Star Prakash Tyres,Ganesh Das,sub_dealer,Mechanic,CEADLR000295,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,378525,Metro,SR083,AP-Central-5,373CTJDBBIIS1Z6,7995861252,21-Jul-17,0,0,Active,stable,
CEASUB000087,CEA-80882,City Karthik Corporation,Priya Babu,sub_dealer,Rural retail,CEADLR000300,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,371284,Metro,SR120,AP-East-4,37034FOL9GNA1Z2,6175655574,22/01/2022,750000,0,Inactive,growing,phone shared by two outlets
CEASUB000088,CEA-68916,ROYAL ANAND DEPOT,Bala Das,sub_dealer,Wheel alignment,,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,378263,Highway,SR063,AP-Central-4,37PEAM55OG6G1Z5,6533196232,2024-11-22,100000,60,Active,stable,phone shared by two outlets
CEASUB000089,CEA-37802,Mahalakshmi Lakshmi Distributors,Chandra Varma,sub_dealer,Wheel alignment,CEADLR000594,Puducherry,Puducherry,Karaikal,Karaikal,346837,Coastal,SR052,PY-South-7,34J1H41AR31H1Z9,6873252325,30-Apr-24,50000,30,Active,stable,
CEASUB000090,CEA-85925,Sri Irfan Tyres,Arun Naidu,sub_dealer,Mechanic,CEADLR000688,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,371248,Tier2,SR076,AP-East-1,37MFG5A7UEDT1Z7,7728477884,2020-04-16,75000,21,Watch,declining,territory changed FY25
CEASUB000091,CEA-96685,National Venkatesh Distributors,Chandra Khan,sub_dealer,Wheel alignment,CEADLR000465,Kerala,Kerala,Thrissur,Thrissur,325618,Tier2,SR012,KL-Central-6,URD,9305156409,2023-06-04,50000,7,Watch,declining,phone shared by two outlets
CEASUB000092,CEA-16609,Shree Sanjay Tyres,Karthik Gowda,sub_dealer,Sub dealer,,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,335218,Construction,SR147,TN-Central-7,33GFCMAFC8SK1Z8,6550200509,2023-12-26,250000,45,Active,seasonal,
CEASUB000093,CEA-89527,National Meena Tyres,Hari Gowda,sub_dealer,Rural retail,CEADLR000480,TELANGANA,Telangana,Nalgonda,Nalgonda,361758,Highway,SR028,TS-West-4,,8532080242,01-Jun-24,150000,0,Inactive,stable,duplicate name in old ERP
